10,-1,391.49951999999996,510.50016,118.999936,124.99991999999999,0.817489,-1,-1,-1
10,-1,44.0,529.50024,88.0,117.0,0.829379,-1,-1,-1
11,-1,807.49952,253.49975999999998,66.999936,70.99999199999999,0.28509,-1,-1,-1
11,-1,376.0,307.49976,42.0,31.000032,0.725737,-1,-1,-1
11,-1,228.0,356.99976000000004,72.0,58.000032000000004,0.739483,-1,-1,-1
11,-1,1240.9996800000001,534.4999200000001,78.0,81.0,0.760187,-1,-1,-1
11,-1,396.99968,363.49992,70.0,60.999984,0.783721,-1,-1,-1
11,-1,277.50016,620.50032,196.99967999999998,193.00032000000002,0.871295,-1,-1,-1
12,-1,428.0,258.50016,34.0,22.999968,0.39876,-1,-1,-1
12,-1,1055.49952,389.49984,128.99967999999998,70.99999199999999,0.552663,-1,-1,-1
12,-1,316.99968,302.50007999999997,54.0,34.999992,0.762445,-1,-1,-1
12,-1,290.49984,412.99992,123.000064,97.99992,0.763958,-1,-1,-1
12,-1,73.500032,389.00016000000005,124.99993599999999,85.99968,0.793339,-1,-1,-1
12,-1,1104.50048,530.50032,168.99968,109.00008,0.888902,-1,-1,-1
13,-1,414.00064,256.5,36.0,27.0,0.391962,-1,-1,-1
13,-1,11.4999936,418.99968,20.999935999999998,76.00032,0.58262,-1,-1,-1
13,-1,988.0,348.50016,94.0,60.999984,0.644011,-1,-1,-1
13,-1,273.99936,311.50008,66.0,47.000015999999995,0.698303,-1,-1,-1
13,-1,995.4995200000001,441.00000000000006,118.999936,84.00024,0.836795,-1,-1,-1
13,-1,182.49984,481.00032,183.00032000000002,148.00032,0.844663,-1,-1,-1
14,-1,934.49984,317.00016,81.000064,49.999968,0.510827,-1,-1,-1
14,-1,397.99936,258.99984,42.0,31.999968000000003,0.614256,-1,-1,-1
14,-1,924.0,387.0,84.0,66.000024,0.771479,-1,-1,-1
14,-1,217.99936,330.99984,76.0,51.999984,0.817041,-1,-1,-1
14,-1,68.49996800000001,594.0,136.99968,203.99976,0.840649,-1,-1,-1
15,-1,431.49951999999996,240.50016,32.999936,19.000008,0.403406,-1,-1,-1
15,-1,898.4998400000001,296.50032,59.000063999999995,42.999984000000005,0.403435,-1,-1,-1
15,-1,480.0,238.99968,42.0,23.999976000000004,0.488534,-1,-1,-1
15,-1,375.49951999999996,262.49976,43.000064,31.000032,0.568488,-1,-1,-1
15,-1,878.0006400000001,347.50007999999997,70.0,52.999992,0.585484,-1,-1,-1
15,-1,144.50048,355.5,101.000064,67.000032,0.818775,-1,-1,-1
16,-1,841.5001599999999,319.5,60.999936000000005,45.0,0.453299,-1,-1,-1
16,-1,470.49984,244.00008,32.999936,25.999992,0.557566,-1,-1,-1
16,-1,867.0003199999999,277.50024,54.0,39.000023999999996,0.584297,-1,-1,-1
16,-1,417.50016000000005,244.00008,37.000064,25.999992,0.604683,-1,-1,-1
16,-1,348.50048000000004,272.49984,43.000064,32.999976000000004,0.756041,-1,-1,-1
16,-1,53.000064,396.00000000000006,104.0,77.99976,0.835099,-1,-1,-1
17,-1,839.49952,265.00032,53.000064,38.000016,0.425418,-1,-1,-1
17,-1,401.50016,248.99976,37.000064,25.999992,0.591858,-1,-1,-1
17,-1,459.49952,247.5,35.000064,27.0,0.620851,-1,-1,-1
17,-1,817.50016,294.50016,50.999936000000005,39.000023999999996,0.621478,-1,-1,-1
17,-1,1032.5004800000002,644.50008,227.00032,150.99984,0.659886,-1,-1,-1
17,-1,1208.50048,634.00032,143.00032,172.00008,0.699312,-1,-1,-1
17,-1,318.49984,278.50032,53.000064,34.999992,0.704331,-1,-1,-1
17,-1,1201.99936,392.99976000000004,144.0,69.999984,0.810921,-1,-1,-1
18,-1,822.49984,249.99983999999998,39.000064,33.999984,0.343945,-1,-1,-1
18,-1,444.50048000000004,252.49968,39.000064,22.999968,0.515958,-1,-1,-1
18,-1,796.0,277.99992,46.0,33.999984,0.618749,-1,-1,-1
18,-1,379.00032000000004,254.49984,42.0,22.999968,0.731014,-1,-1,-1
18,-1,1088.50048,342.49968,103.000064,58.999968,0.75432,-1,-1,-1
18,-1,277.50016,294.50016,64.99993599999999,42.999984000000005,0.773933,-1,-1,-1
18,-1,904.9996799999999,506.00016,138.00064,103.99968,0.797914,-1,-1,-1
18,-1,1089.50016,493.99992000000003,167.00032,115.99992,0.852959,-1,-1,-1
19,-1,802.49984,243.49967999999998,44.999936,31.000032,0.328422,-1,-1,-1
19,-1,780.50048,265.00032,43.000064,31.999968000000003,0.557577,-1,-1,-1
19,-1,1015.4995200000001,310.99968,75.00006400000001,46.000008,0.568798,-1,-1,-1
19,-1,428.0,260.50032,40.0,29.000016000000002,0.664455,-1,-1,-1
19,-1,229.50016000000002,312.50016,76.999936,50.999976000000004,0.746761,-1,-1,-1
19,-1,356.99968,263.00016,48.0,30.000024,0.757246,-1,-1,-1
19,-1,840.99968,418.99968,96.0,74.00016,0.780373,-1,-1,-1
19,-1,985.50016,415.00008,115.00006400000001,79.99992,0.815514,-1,-1,-1
20,-1,776.99968,181.00007999999997,118.0,48.000023999999996,0.271027,-1,-1,-1
20,-1,765.99936,253.49975999999998,38.0,27.0,0.375708,-1,-1,-1
20,-1,1267.4995199999998,516.49992,22.999936,57.000024,0.384491,-1,-1,-1
20,-1,959.00032,287.50032,64.0,32.999976000000004,0.621901,-1,-1,-1
20,-1,407.00032,266.99976000000004,46.0,28.000007999999998,0.66385,-1,-1,-1
20,-1,161.50016,335.49984,98.999936,58.999968,0.780088,-1,-1,-1
20,-1,326.49984000000006,274.99968,50.999936000000005,33.999984,0.821919,-1,-1,-1
20,-1,798.0006400000001,364.5,72.0,57.000024,0.825026,-1,-1,-1
20,-1,916.99968,364.00032,86.0,64.00000800000001,0.852639,-1,-1,-1
21,-1,784.9996799999999,176.99976,108.0,46.000008,0.293199,-1,-1,-1
21,-1,78.0,142.50024000000002,48.0,21.000024,0.310724,-1,-1,-1
21,-1,914.49984,267.50016,56.999936,32.999976000000004,0.749055,-1,-1,-1
21,-1,380.0,278.50032,48.0,32.999976000000004,0.755974,-1,-1,-1
21,-1,769.99936,328.00032,56.0,43.999992,0.760999,-1,-1,-1
21,-1,286.49984,284.50008,60.999936000000005,32.999976000000004,0.768957,-1,-1,-1
21,-1,869.50016,327.00023999999996,73.000064,56.000015999999995,0.816981,-1,-1,-1
21,-1,66.999936,367.50024,126.0,73.00008000000001,0.85152,-1,-1,-1
21,-1,1176.0,434.00016000000005,146.00064,76.00032,0.858457,-1,-1,-1
22,-1,741.5001599999999,230.99975999999998,30.999935999999998,25.999992,0.310227,-1,-1,-1
22,-1,9.0,400.99968,16.0,64.00000800000001,0.348482,-1,-1,-1
22,-1,53.500032,138.49992,49.000063999999995,21.000024,0.428801,-1,-1,-1
22,-1,881.9993599999999,249.99983999999998,40.0,25.999992,0.619655,-1,-1,-1
22,-1,346.49984000000006,290.00016,59.000063999999995,38.000016,0.698469,-1,-1,-1
22,-1,747.49952,299.00016,55.000064,40.000032,0.76672,-1,-1,-1
22,-1,834.00064,299.00016,62.0,48.000023999999996,0.77799,-1,-1,-1
22,-1,237.99936,299.00016,74.0,41.999976,0.80515,-1,-1,-1
22,-1,1056.0,367.99992,94.0,61.999992,0.84237,-1,-1,-1
23,-1,27.500032,132.50016,55.000064,24.999984,0.477898,-1,-1,-1
23,-1,854.49984,234.49967999999998,40.999936000000005,29.000016000000002,0.496025,-1,-1,-1
23,-1,732.50048,271.49976,46.999936,34.999992,0.726992,-1,-1,-1
23,-1,808.0,273.49992,48.0,39.000023999999996,0.782538,-1,-1,-1
23,-1,979.00032,324.0,82.0,51.999984,0.788754,-1,-1,-1
23,-1,172.99968,317.00016,100.0,54.0,0.801841,-1,-1,-1
23,-1,306.00064,301.5,68.0,42.999984000000005,0.818544,-1,-1,-1
24,-1,831.49952,217.00008000000003,32.999936,18.0,0.420404,-1,-1,-1
24,-1,13.500032,123.99983999999999,27.000064,22.000031999999997,0.52841,-1,-1,-1
24,-1,718.0006400000001,250.50024,40.0,31.000032,0.654814,-1,-1,-1
24,-1,923.00032,290.00016,68.0,41.999976,0.725659,-1,-1,-1
24,-1,784.9996799999999,253.00008,40.0,36.0,0.766135,-1,-1,-1
24,-1,255.00032000000002,320.50008,88.0,57.000024,0.825909,-1,-1,-1
24,-1,1048.0,509.99976,173.99936,115.99992,0.845373,-1,-1,-1
24,-1,90.0,345.49992,132.0,68.999976,0.850987,-1,-1,-1
25,-1,814.00064,206.50032000000002,34.0,22.999968,0.508778,-1,-1,-1
25,-1,28.499968,374.50008,56.999936,58.999968,0.609025,-1,-1,-1
25,-1,707.0003199999999,235.00008,36.0,25.999992,0.625764,-1,-1,-1
25,-1,769.99936,237.49992,38.0,32.999976000000004,0.651838,-1,-1,-1
25,-1,189.50016000000002,352.49976,104.99993599999999,68.999976,0.825966,-1,-1,-1
25,-1,883.00032,265.99968,54.0,33.999984,0.827153,-1,-1,-1
25,-1,935.0003200000001,405.0,118.0,77.99976,0.85121,-1,-1,-1
26,-1,800.50048,194.99975999999998,29.000064000000002,18.0,0.316844,-1,-1,-1
26,-1,700.50048,220.99967999999998,37.000064,23.999976000000004,0.415507,-1,-1,-1
26,-1,755.0003200000001,222.50016000000002,36.0,29.000016000000002,0.471161,-1,-1,-1
26,-1,1196.99968,433.00007999999997,162.00064,113.99976,0.686934,-1,-1,-1
26,-1,851.49952,246.49992000000003,49.000063999999995,32.999976000000004,0.731001,-1,-1,-1
26,-1,871.00032,338.99976,80.0,58.000032000000004,0.817333,-1,-1,-1
26,-1,95.500032,396.00000000000006,143.00032,92.00016000000001,0.850402,-1,-1,-1
27,-1,788.99968,186.50016,24.0,19.000008,0.267804,-1,-1,-1
27,-1,744.9996799999999,211.5,32.0,29.000016000000002,0.344945,-1,-1,-1
27,-1,828.50048,229.49999999999997,39.000064,27.0,0.376708,-1,-1,-1
27,-1,694.49984,208.49975999999998,32.999936,21.000024,0.446658,-1,-1,-1
27,-1,1081.50016,356.50008,126.999936,76.99968,0.741918,-1,-1,-1
27,-1,830.49984,299.00016,64.99993599999999,46.000008,0.757619,-1,-1,-1
28,-1,809.50016,217.00008000000003,35.000064,25.999992,0.437844,-1,-1,-1
28,-1,999.49952,310.99968,96.999936,69.999984,0.703711,-1,-1,-1
28,-1,803.4995200000001,269.50032000000004,53.000064,37.000008,0.761965,-1,-1,-1
28,-1,1232.9996800000001,613.0000799999999,94.0,139.99968,0.86125,-1,-1,-1
29,-1,793.5001599999999,205.50024,29.000064000000002,21.000024,0.266514,-1,-1,-1
29,-1,936.5004799999999,280.00007999999997,79.000064,49.999968,0.601387,-1,-1,-1
29,-1,781.5001599999999,248.50007999999997,46.999936,31.000032,0.62864,-1,-1,-1
29,-1,1130.49984,489.49992000000003,251.00032,165.00024000000002,0.794661,-1,-1,-1
30,-1,719.49952,188.50032,30.999935999999998,22.999968,0.261358,-1,-1,-1
30,-1,780.0,199.00008,34.0,22.000031999999997,0.311502,-1,-1,-1
30,-1,989.50016,388.49976000000004,156.99968,104.99976,0.512862,-1,-1,-1
30,-1,764.0,234.0,42.0,31.999968000000003,0.575426,-1,-1,-1
30,-1,895.0003200000001,257.50007999999997,66.0,45.0,0.604875,-1,-1,-1
